receptor,N,meanScore,sdScore,skewScore,kurtScore,meanLEF,sdLEF,skewLEF,kurtLEF,meanNvdw,sdNvdw,skewNvdw,kurtNvdw,meanNinter,sdNinter,skewNinter,kurtNinter,experiment,batch
x3AVNb-dc,1880,6.85904255319149,3.86006930392227,-4.96539056736812,1.96406980911392,0.240959042553191,0.104986968333267,-0.00367311055894073,-2.99632786646211,66.6925531914894,13.3109874356342,59.0450857561509,56.0293801871113,3.52287234042553,6.47885098743782,13.9881149776644,10.984394239474,140,762558
x3AVNbINfbA,1880,-6.38239361702127,1.28273481527583,0.548323646480245,-2.45182220367435,-0.337953191489361,0.0540611883987505,-0.00097394489908161,-2.99902631416327,37.6313829787234,15.6355419206566,-81.4683812805567,78.4467112758365,1.48191489361702,0.518222949968325,0.0894945307214849,-2.91052927418138,140,762559
x3AVNbINfbB,1880,-6.46436170212765,0.135674386285355,-0.00613421427354093,-2.99386741738343,-0.342219680851063,0.0457924996251804,-0.000698798415822752,-2.99930138745954,37.7521276595745,0.247938290231252,0.0204856814269091,-2.97951976761732,1.5,0.500133031796953,-0.0833555052994922,-2.91666666666667,140,762560
x3AVNbINleA,1880,-6.91728723404257,0.0827347728132013,-0.00228107396674638,-2.99771953278256,-0.362045212765956,0.0120484175585541,4.83752509952912e-05,-2.99995163761647,36.2579787234043,6.74381508300672,15.1556482583532,12.1516169646902,1.5936170212766,0.406491102439232,0.0550636883446016,-2.9449509582013,140,762561
x3AVNbINleB,1880,-6.78377659574468,0.816440571587688,-0.222132634237826,-2.77792645144862,-0.356310638297871,0.0437009858507179,-0.000636422725857211,-2.99936374655802,35.9595744680851,3.04123447845884,3.08221565228211,0.0813958050400125,1.6313829787234,1.63181703034178,-0.887372842563472,-2.11286319224383,140,762562
x3AVNbINy3A,1880,-5.65148936170214,0.648683183368981,-0.140225981766563,-2.85981131733817,-0.29680585106383,0.071824955986627,0.00171915069741402,-2.99828130658433,29.4531914893617,8.54908250522711,24.3557903712745,21.349311905839,1.38936170212766,1.38973136069538,-0.643613176265307,-2.35655802022032,140,762563
x3AVNbINy3B,1880,-6.16521276595745,1.13508915961234,-0.429361562609411,-2.57075264448466,-0.330420744680851,0.0604368204413277,0.00121721256573591,-2.99878311120407,36.9898936170213,9.01250364426441,27.0678722039367,24.0606723441972,1.43244680851064,1.43282793045662,-0.684149932042493,-2.31603204692924,140,762564
x3I8WAprASw0c0,1880,-5.78829787234043,0.188347971549069,0.0118218407674411,-2.98818130375736,-0.301503191489362,0.165540841186292,-0.00913216029816563,-2.99087026879093,29.0968085106383,5.09816458582806,-8.6614562165616,5.65915233137153,1.72978723404255,0.270284659737078,0.0243447885011414,-2.97566168703788,140,762565
x3I8WAprnotAS1,1880,-5.65191489361702,2.24868323998577,-1.68507710026174,-1.31537111815293,-0.296809574468085,0.0888332034626398,0.00262974633271814,-2.99737095316093,35.4159574468085,1.58446400924608,0.836619471548707,-2.16360306322617,2.29734042553191,0.297419536994142,-0.0294782838971162,-2.97052955711483,140,762566
x3I8WAprnotAS2,1880,-5.74132978723404,0.458792248211193,-0.0701447793674678,-2.92987387864041,-0.301573404255319,0.042437883917222,-0.000600164981738549,-2.99939999465784,33.8835106382979,1.11678641887426,0.415626718655511,-2.58448383506865,2.17553191489362,1.17584468113963,-0.460747649879174,-2.53937490568885,140,762567
x3I8WBprASw0c0,1880,-5.45074468085107,0.449374849633723,-0.0672946804965704,-2.93272321940546,-0.284086170212766,0.0629305688668937,-0.0013197343660352,-2.99868061667383,29.1664893617021,0.833732405133866,0.23164160972424,-2.76842000528143,1.91595744680851,1.08433097744912,0.391820307099529,-2.60828391429003,140,762568
x3I8WBprnotAS1,1880,-5.58808510638298,0.612077701892771,-0.124846487279693,-2.87518672098988,-0.293570744680851,0.0714482600435289,-0.00170116533625275,-2.99829928716152,35.0382978723404,7.96382044674115,21.1351887317072,18.1295669231932,2.26755319148936,0.267624377653048,-0.023867918787142,-2.97613842990795,140,762569
x3I8WBprnotAS2,1880,-5.64377659574469,0.556371395053243,-0.103155597128939,-2.89687184151954,-0.296179787234043,0.0478329359836273,-0.0007624603919858,-2.99923774241701,34.7585106382979,3.75951064114597,-4.7100535798471,1.70880073939965,2.28510638297872,2.28571436659541,-1.74103349625782,-1.25942960615655,140,762570
x3I8W_monomer_1f1,1880,-4.66797872340425,0.332109615369863,-0.0367558194882728,-2.96325395729591,-0.248047872340425,0.0100505457134515,3.36622000934559e-05,-2.99996634675381,25.6287234042553,10.374036014869,35.8639989748073,32.8544594084804,1.40691489361702,0.593242904737881,0.117281177089131,-2.88275001886223,140,762571
x3I8W_monomer_disulfide,1871,-3.18091929449492,0.819299681770322,-0.223690853788166,-2.77636893262309,-0.178008551576696,0.0570066847418291,-0.00108296451108246,-2.99891732493554,19.8396579369321,2.16091961743271,1.55610851481609,-1.44430739017985,1.60235168359166,1.39802196921984,0.651314350527317,-2.34885972788033,140,762572
x3I8W_monomer_ear,1875,-4.07450666666667,0.374606575076264,0.0467642199144068,-2.95324825220741,-0.2145072,0.0385174726959278,0.00049440000819886,-2.99950573184939,25.2970666666667,0.703120857235125,0.164749029304154,-2.83529490962963,2.72053333333333,1.27980799431493,0.545823889486493,-2.45432168296298,140,762573
x3I8W_monomer_exo,1878,-5.61112886048989,0.288948079487379,-0.0278229203269245,-2.97218448825271,-0.298431842385517,0.0485810936002274,-0.00078649807035328,-2.99921371135531,36.6267305644302,4.3744342430043,6.37685985761358,3.37516185202976,2.00905218317359,2.00958728830572,-1.34578857628285,-1.65456977509513,140,762574
x3jytNoMgRTaj,1880,-4.75601063829786,0.444107491107367,-0.065726333834631,-2.93429114889844,-0.266756382978724,0.0582591135273426,-0.00113107383209522,-2.99886922702543,29.8085106382979,5.81005607151351,-11.2492575001644,8.24626527840666,1.32765957446809,0.327746752752047,-0.0357964538466762,-2.96421306775313,140,762575
x3jytNoMgRTal,1880,-7.3184574468085,1.8820431631653,-1.18038143281289,-1.81993254017653,-0.385024468085105,0.0149795163587362,-7.4775408433313e-05,-2.99992524448129,47.4856382978723,7.51636100020796,18.8268850797767,15.8218772634684,2.87446808510638,0.874700749227872,-0.254965963072807,-2.74510185604347,140,762576
x3jytNoMgRTkn,1880,-2.06361702127659,2.3370046051755,-1.82004592691,-1.18043819224394,-0.153742021276595,0.0372678917151253,-0.000462842105529426,-2.99953728100715,21.7606382978723,5.76217099400118,-11.0645943023099,8.06165119963783,0.91063829787234,0.0893854780232868,0.00266254615388505,-2.99733816206428,140,762577
x3jytNoMgRTnb,1880,-7.35111702127661,0.0511306216549965,0.000871215025008141,-2.99912901671194,-0.385895212765957,0.0431162558486502,-0.000619505678228193,-2.99938065910584,48.8686170212766,2.13195006213869,1.5146673579769,-1.4857355326693,2.96808510638298,0.968342678585567,-0.312479375004579,-2.68760374226646,140,762578
